"_id","created","modified","numencuesta","cargadorx","residenciaProvincia","residenciaPartido","residenciaPartidoNS","residenciaCiudad","residenciaCiudadNS","identidad","otraIdentidad","identidadSub","edad","edadExpresion","estadoCivil","otroEstadoCivil","nacimientoPais","nacimientoPaisNS","nacimientoProvincia","nacimientoProvinciaNS","nacimientoPartido","nacimientoPartidoNS","nacimientoCiudad","nacimientoCiudadNS","maxEduca","maxEducaObs","estudiosIncompletosMotivos","estudiosIncompletosMotivosOtros.estudiosIncompletosMotivoOtro","estudiosDeseaCompletar","viviendaCual","viviendaCualOtra","viviendaCondicion","viviendaOtraCondicion","viviendaObs","integrantes.integrante","integrantes.aportante","integrantes.aCargo","integrantesOtrxsIncluir","otrxsIntegrantes.otrxIntegrante","otrxsIntegrantes.otrxAportante","otrxsIntegrantes.otrxACargo","mismosFamiliares","emanciparEdad","emanciparMotivos","emanciparMotivosOtros.emanciparMotivoOtro","crianzaVinculos","crianzaVinculosOtros.crianzaVinculoOtros","crianzaVinculosObs","remuneradasRealiza","remuneradas.remuneradaNombre","remuneradas.remuneradaEsProstitucion","prostitucionEdad","sinOcupacion","ingresos","ingresosOtros","remuneradasBeneficios","ingresosBusca","ingresosBuscaDificulta","ocupacionPerdio","politicasConoce","politicasCuales.politicaCual","cursoRealizo","cursoSirvio","consultaEspaciosNS","consultaEspaciosSinOrdenar","consultaEspacios.consultaEspacioOrden","consultaEspacios.consultaEspacio","consultaEspacios.consultaEspacioCual","consultaEspacioPrincipalUbicacion","consultaEspacioPrincipalUbicacionOtra","accesoDificultades","accesoDificultadesOtras.accesoDificultadOtra","saludConsultas.1","saludConsultas.2","saludConsultas.3","saludConsultas.4","saludConsultas.5","saludConsultas.6","saludConsultas.7","saludConsultas.8","saludConsultas.9","saludConsultas.10","saludConsultas.11","saludConsultas.12","saludConsultasOtras.saludConsultaOtra","sinModificaciones","intervenciones.intervencion","intervenciones.intervencionRealizacion","intervenciones.intervencionLugar","intervenciones.intervencionAno","intervencionesOtras.intervencionOtra","intervencionesOtras.intervencionOtraRealizacion","intervencionesOtras.intervencionOtraLugar","intervencionesOtras.intervencionOtraAno","noModificaMotivosNS","noModificaMotivos.noModificaMotivo","noModificaMotivos.noModificaMotivosOtro","noModificaMotivos.noModificaMotivoInstitucion","violenciaExperimento","situacionesNunca","situaciones.1","situaciones.2","situaciones.3","situaciones.4","situaciones.7","situacionesOtras.situacionOtra","violentxs.1","violentxs.2","violentxs.3","violentxs.4","violentxs.5","violentxs.7","violentxs.8","violentxsOtrxs.violentxOtrx","violenciaLugares.1","violenciaLugares.2","violenciaLugares.3","violenciaLugares.4","violenciaLugares.5","violenciaLugares.6","violenciaLugares.7","violenciaLugares.8","violenciaLugares.9","violenciaLugares.10","violenciaLugaresOtros.violenciaLugarOtro","denunciaLugares","noDenunciaMotivo","denunciaLugaresOtros.denunciaLugarOtro","denunciaAtencion","policialActos.1","policialActos.2","policialActos.3","policialActos.4","policialActos.5","policialActos.6","policialActos.7","policialActos.8","policialActos.9","policialActos.10","policialActosOtros.policialActoOtro","leyConoce","cambioHizo","tramiteAyudantes","tramiteAyudantesOtrxs.tramiteAyudanteOtrx","noCambioRazones","noCambioRazonesOtras.noCambioRazonOtra","derechos.1","derechos.2","derechos.3","derechos.4","derechos.5","derechos.6","derechosOtrosIncluir","derechosOtros.derechoOtro","derechosOtros.derechoAccesoOtro","leyCambios.1","leyCambios.2","leyCambios.3","leyCambios.4","leyCambios.5","leyCambios.6","leyCambios.7","leyCambios.8","leyCambios.9","leyCambios.10","leyCambios.11","conoceOrga","conoceOrgaCuales.conoceOrgaCual","participaOrga","participaOrgaCuales.participaOrgaCual","conocePrograma","conoceProgramasCuales.conoceProgramaCual","participaPrograma","participaProgramasCuales.participaProgramaCual"
"5ccdf510d4bd595eb17832d9","2019-05-04 08:24 PM UTC","2019-05-04 08:24 PM UTC","488","ele","Buenos Aires","31","false","58","false","1",,"ns","38","18","1",,"Argentina","false","2","false","3","false","80","false","4",,"""4""",,"ns","1",,"2",,,"""1"",""2"",""5""","""no"",""si"",""principal""","""false"",""false"",""true""","false",,,,"si",,,,,,,"si","""51""","""true""","99",,"""99""",,"""99""","si","si","si","no",,,,"false","false","""1""","""1""","""""","""1""",,"""99""",,"si","no","si","no","no","no","si","no","si","si","no","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""si"",""no"",""si"",""no"",""no"",""si"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""","""99"","""",""99"","""","""",""99"",""""",,,,,,,,,"si","false","si","si","si","si","no",,"si","si","no","no","no","si","no",,"no","no","no","si","si","si","si","si","si","no",,"""3""",,,"1","si","si","si","si","si","si","si","si","no","no",,"si","siTramite","""1""",,,,"igual","igual","mejor","igual","igual","mejor","false",,,"mejor","mejor","mejor","igual","igual","mejor","igual","igual","mejor","mejor","igual","ns",,,,"ns",,,
"5ccdf319d4bd595eb17832d8","2019-05-04 08:16 PM UTC","2019-05-04 08:16 PM UTC","487","ele","Buenos Aires","27","false","53","false","3",,,"40","18","4",,"Argentina","false","2","false","45","false","79","false","5",,,,,"1",,"2",,,"""1""","""principal""","""false""","false",,,,,"18","""1""",,"""1""",,,"si","""12""","""false""",,,"""1""",,"""3""","si","no","no","si","""25""","no",,"false","true",""""","""","""",""""","""1"",""2"",""4"",""5""",""""","""","""",""""","""3""","2","""2""",,"no","si","no","si","no","no","si","no","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2013"","""","""","""",""""",,,,,,,,,"no","false","si","no","no","si","no",,"si","si","no","si","si","si","no",,"no","si","si","si","si","si","no","no","si","no",,"""4""",,,"1","no","no","no","no","si","si","no","no","si","no",,"no","siTengo","""1""",,,,"igual","mejor","peor","peor","igual","igual","false",,,"mejor","mejor","igual","igual","igual","mejor","igual","igual","igual","igual","mejor","si","""3""","si","""5""","no",,,
"5ccdf19bd4bd595eb17832d7","2019-05-04 08:10 PM UTC","2019-05-04 08:10 PM UTC","397","lucia","Buenos Aires","38","false","69","false","8","4",,"36","7","1",,"Argentina","false","2","false","60","false","96","false","1",,"""9""","""13""","ns","1",,"1",,,"""1"",""2""","""no"",""principal""","""false"",""false""","false",,,,"si",,,,,,,"no",,,,"true",,,,"no",,"no","ns",,,,"false","false","""1"",""2""","""2"",""4""",""""",""""","""1""",,"""6""","""10""","si","no","no","no","ns","no","no","si","no","no","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2018"","""","""","""",""""",,,,,,,,,"si","false","si","no","no","no","no",,"ns","ns","ns","ns","ns","ns","si","""11""","no","no","no","no","si","no","no","no","no","no",,"""1""","57",,,"no","no","no","no","no","no","no","no","no","no",,"algo","no",,,"""7""","""26""","ns","ns","ns","ns","igual","mejor","false",,,"mejor","mejor","nsNc","nsNc","nsNc","nsNc","nsNc","nsNc","nsNc","nsNc","nsNc","no",,,,"no",,,
"5ccdf143d4bd595eb17832d6","2019-05-04 08:08 PM UTC","2019-05-04 08:08 PM UTC","383","ele","Buenos Aires","29","false","57","false","3",,,"29","13","1",,"Argentina","false","2","false","41","false","74","false","4",,"""5""",,"si","1",,"1",,,"""1"",""2""","""si"",""principal""","""true"",""false""","false",,,,"si",,,,,,,"si","""15""","""true""","16",,"""99""",,"""99""","no",,"ns","si","""36"",""35""","no",,"false","false","""1""","""1""","""""","""1""",,"""99""",,"si","no","si","si","no","no","no","no","no","no","no","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""si"",""si"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""","""99"",""99"",""99"","""","""","""",""""",,,,,,,,,"si","false","si","no","no","no","no",,"no","si","no","no","no","si","no",,"no","si","no","si","si","si","no","no","no","no",,"""1""","40",,,"si","si","no","no","no","no","no","no","no","no",,"algo","siTengo","""1""",,,,"mejor","igual","mejor","igual","igual","mejor","false",,,"mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","si","""40"",""41""","no",,"si","""15"",""2""","no",
"5ccdf028d4bd595eb17832d5","2019-05-04 08:03 PM UTC","2019-05-06 12:19 AM UTC","69","lucia","Buenos Aires","12","false","22","false","3",,,"21","0","2",,"Perú","false","22","false","99","false","43","false","4","SECUNDARIO EN CURSO","""1""",,"ns","1",,"1",,,"""1"",""3""","""no"",""principal""","""false"",""false""","false",,,,,"0","""1""",,"""3""",,,"no",,,,"true",,,,"si","si","no","no",,,,"false","false","""1""","""1""","""""","""2""",,"""1"",""6""","""8""","si","si","ns","si","si","no","ns","no","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""si"",""si"",""si"",""no"",""si"",""ns"",""ns""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""","""2017"",""2018"",""2018"","""",""2018"","""",""""",,,,,,,,,"si","false","si","si","si","no","no",,"no","si","si","si","si","si","no",,"si","si","ns","si","si","si","no","si","si","no",,"""1""","""28""",,,"no","no","no","no","no","no","no","no","no","no",,"si","no",,,"""3""",,"igual","igual","igual","peor","igual","igual","false",,,"mejor","mejor","mejor","mejor","mejor","igual","mejor","mejor","mejor","nsNc","mejor","si","""8"",""3""","no",,"no",,,
"5ccdf012d4bd595eb17832d4","2019-05-04 08:03 PM UTC","2019-05-04 08:03 PM UTC","391","ele","Buenos Aires","29","false","57","false","7",,,"31","18","1",,"Argentina","false","2","false","41","false","74","false","4",,"""5""",,"si","1",,"1",,,"""1"",""2""","""si"",""principal""","""true"",""false""","false",,,,"si",,,,,,,"si","""38""","""false""",,,"""1""",,"""1"",""2""","no",,"no","si","""35""","no",,"false","false","""1"",""2""","""1"",""4""",""""",""""","""1""",,"""7""",,"no","no","no","no","no","no","no","no","no","si","si","no",,"true",,,,,,,,,"false","""1""","""""","""undefined""","si","false","si","no","no","no","no",,"no","no","no","no","no","si","no",,"ns","no","no","no","si","si","no","no","no","no",,"""1""","99",,,"ns","ns","ns","ns","ns","ns","ns","ns","ns","no",,"algo","no",,,"""1""",,"mejor","mejor","mejor","igual","igual","igual","false",,,"mejor","mejor","mejor","mejor","mejor","mejor","igual","mejor","mejor","nsNc","igual","si","""40""","no",,"si","""2"",""8""","no",
"5ccdef6dd4bd595eb17832d3","2019-05-04 08:00 PM UTC","2019-05-04 08:00 PM UTC","395","lucia","Buenos Aires","29","false","57","false","4",,,"16","13","1",,"Argentina","false","2","false","41","false","74","false","4",,"""1""",,"si","1",,"6","2",,"""1"",""2""","""no"",""principal""","""false"",""false""","false",,,,"si",,,,,,,"no",,,,"true",,,,"no",,"ns","si","""99""","no",,"false","true",""""",""""","""1"",""4""",""""",""""","""1""",,"""7""",,"si","no","no","si","ns","no","no","si","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""no"",""no"",""ns""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""99"","""","""","""",""""",,,,,,,,,"no","true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no","no","no","no","no","no","no","no","no","no",,"algo","siTengo","""4"",""5""",,,,"mejor","ns","mejor","ns","ns","mejor","false",,,"mejor","mejor","mejor","mejor","mejor","mejor","nsNc","mejor","nsNc","nsNc","nsNc","si","""40""","no",,"si","""1""","no",
"5ccdeed4d4bd595eb17832d2","2019-05-04 07:58 PM UTC","2019-05-04 07:58 PM UTC","389","ele","Buenos Aires","29","false","57","false","6",,"ns","49","35","1",,"Argentina","false","2","false","41","false","74","false","3",,"""4"",""5""",,"ns","1",,"1",,,"""1"",""2""","""principal"",""si""","""false"",""false""","false",,,,"no","26","""7""","""14""","""1""",,,"no",,,,"false","""4""",,"""3""","si","no","no","si","""35""","no",,"false","false","""1""","""1""","""""","""1""",,"""2"",""5""",,"no","no","no","no","no","no","no","no","no","no","no","no",,"true",,,,,,,,,"false","""3""","""""","""undefined""","si","false","si","no","no","si","no",,"no","no","no","no","no","si","no",,"si","no","no","no","no","si","no","si","no","no",,"""1""","14",,,"no","si","no","no","no","no","no","no","no","no",,"algo","siTengo","""1""",,,,"ns","ns","mejor","ns","igual","mejor","false",,,"mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","si","""40"",""41""","no",,"si","""2"",""8""","no",
"5ccdeda8d4bd595eb17832d1","2019-05-04 07:53 PM UTC","2019-05-04 07:53 PM UTC","386","ele","Buenos Aires","29","false","57","false","3",,,"40","13","2",,"Argentina","false","2","false","41","false","74","false","1",,"""3""",,"ns","1",,"1",,,"""1"",""2"",""3""","""si"",""principal"",""si""","""false"",""true"",""false""","false",,,,"no","13","""4""",,"""1""",,,"no",,,,"true",,,,"no",,"no","no",,,,"false","false","""1""","""1""","""""","""1""",,"""7""",,"no","no","no","no","no","no","no","no","no","no","no","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""si"",""no"",""no"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""","""2009"","""","""","""","""","""",""""",,,,,,,,,"si","false","si","si","no","si","no",,"no","no","no","no","no","si","no",,"ns","no","no","no","si","si","no","no","no","no",,"""1""","21",,,"si","si","no","no","no","no","no","no","no","no",,"algo","siTengo","""3""",,,,"igual","igual","mejor","igual","igual","mejor","false",,,"igual","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","igual","mejor","si","""40"",""41""","no",,"si","""2""","no",
"5ccdec82d4bd595eb17832d0","2019-05-04 07:48 PM UTC","2019-05-04 07:48 PM UTC","385","ele","Buenos Aires","29","false","57","false","3",,,"36","13","1",,"Argentina","false","2","false","41","false","74","false","5",,,,,"1",,"4",,,"""1""","""principal""","""false""","false",,,,,"18","""3""",,"""1""",,,"si","""26"",""7""","""false"",""false""",,,"""1""",,"""1"",""2""","no",,"no","si","""35""","si","no","false","false","""1"",""2""","""1"",""4""",""""",""""","""1""",,"""7""",,"no","si","si","si","no","no","no","no","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""si"",""si"",""no"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""","""2011"",""2017"","""","""","""","""",""""",,,,,,,,,"no","true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ns","si","ns","ns","ns","ns","ns","ns","ns","ns",,"si","siTengo","""1""",,,,"mejor","mejor","mejor","igual","igual","mejor","false",,,"mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","si","""40"",""41"",""3"",""15""","si","""31"",""32""","si","""1"",""2"",""15""","si","""2"""
"5ccdeb1ad4bd595eb17832cf","2019-05-04 07:42 PM UTC","2019-05-04 07:42 PM UTC","384","ele","Buenos Aires","29","false","57","false","3",,,"29","13","1",,"Argentina","false","2","false","41","false","74","false","4",,"""7""",,"no","1",,"1",,,"""1"",""2""","""si"",""principal""","""true"",""false""","false",,,,"si",,,,,,,"si","""15""","""true""","99",,"""99""",,"""3""","si","ns","no","si","""99""","no",,"false","false","""1"",""2"",""3""","""1"",""3"",""6""",""""",""99"",""""","""1""",,"""2""",,"si","si","si","si","no","no","no","si","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""si"",""si"",""no"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""","""2009"",""99"","""","""","""","""",""""",,,,,,,,,"si","false","si","si","si","si","no",,"si","si","no","no","no","si","no",,"no","no","si","si","si","si","no","no","no","no",,"""2"",""3""",,,"4","si","si","si","no","si","si","si","no","si","no",,"algo","siTengo","""1""",,,,"mejor","igual","mejor","igual","igual","mejor","false",,,"mejor","mejor","mejor","mejor","mejor","igual","mejor","mejor","igual","igual","mejor","si","""40"",""41""","si","""33""","si","""2"",""15""","si","""5"""
"5ccde9d1d4bd595eb17832ce","2019-05-04 07:36 PM UTC","2019-05-04 07:36 PM UTC","70","lucia","Buenos Aires","11","false","20","false","5",,,"39","13","1",,"Argentina","false","2","false","56","false","92","false","2",,"""1"",""3""",,"si","1",,"1",,,"""1"",""3""","""principal"",""no""","""false"",""false""","false",,,,,"7","""7""","""15""","""1""",,,"si","""71"",""23""","""false"",""false""",,,"""2""",,"""1"",""2""","si","si","si","ns",,,,"false","false","""1"",""2""","""5"",""1""",""""",""""","""1"",""2""",,"""1"",""2"",""5""",,"si","no","si","si","no","no","si","si","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""si"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2001"","""",""2018"","""",""""",,,,,,,,,"si","false","si","si","no","no","no",,"si","si","no","si","si","si","no",,"si","si","si","si","si","si","si","si","no","no",,"""1""","52",,,"si","no","si","no","si","si","no","si","si","no",,"si","siTengo","""1""",,,,"igual","igual","igual","igual","igual","igual","false",,,"mejor","mejor","mejor","nsNc","nsNc","nsNc","nsNc","nsNc","nsNc","nsNc","nsNc","si","""3"",""8""","si","""16""","si","""2""","no",
"5ccde99bd4bd595eb17832cd","2019-05-04 07:35 PM UTC","2019-05-06 12:07 AM UTC","72","lucia","Buenos Aires","3","false","3","false","5",,,"33","18","2",,"Argentina","false","12","false","99","false","45","false","4",,"""1"",""3"",""4"",""5"",""6""",,"si","1",,"1",,,"""1"",""3"",""5""","""principal"",""si"",""no""","""false"",""false"",""false""","false",,,,,"18","""3"",""7""","""16""","""1""",,,"si","""72"",""73""","""false"",""false""",,,"""2""",,"""3""","si","ns","si","no",,,,"false","false","""1"",""2""","""1"",""2""",""""",""""","""1"",""2""",,"""7""",,"si","no","si","no","no","no","si","si","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""si"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2016"","""",""2017"","""",""""",,,,,,,,,"si","false","si","no","no","no","no",,"no","no","no","si","si","si","no",,"si","si","no","no","si","si","si","si","no","no",,"""1""","""36"",""27""",,,"no","no","no","no","no","no","no","no","no","no",,"si","siTengo","""1""",,,,"mejor","peor","igual","peor","peor","igual","false",,,"mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","nsNc","mejor","si","""3"",""8"",""15""","no",,"no",,,
"5ccde6a3d4bd595eb17832cc","2019-05-04 07:23 PM UTC","2019-05-04 07:23 PM UTC","71","lucia","Buenos Aires","8","false","47","false","5",,,"30","13","1",,"Argentina","false","1","false",,"true",,"true","5",,,,,"1",,"6","2",,"""1"",""2""","""si"",""principal""","""false"",""false""","false",,,,"si",,,,,,,"si","""46""","""false""",,,"""2""",,"""3""","no",,"ns","no",,,,"false","false","""1""","""1""","""""","""1"",""2""",,"""1"",""2""",,"si","no","no","si","no","no","no","no","no","no","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2018"","""","""","""",""""",,,,,,,,,"si","false","si","no","no","no","no",,"si","no","si","si","si","si","no",,"si","si","si","no","si","si","si","no","no","no",,"""1""","5",,,"no","no","no","no","no","no","no","no","no","no",,"si","siTengo","""1""",,,,"igual","igual","igual","peor","igual","igual","false",,,"mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","nsNc","mejor","si","""3"",""22"",""8""","no",,"no",,,
"5ccde4dfd4bd595eb17832cb","2019-05-04 07:15 PM UTC","2019-05-04 07:15 PM UTC","73","lucia","Buenos Aires","8","false","8","false","5",,,"31","0","1",,"Argentina","false","1","false",,"true",,"true","5",,,,,"1",,"6","3",,"""1"",""2""","""si"",""principal""","""false"",""false""","false",,,,"si",,,,,,,"no",,,,"true",,,,"si","ns","si","ns",,,,"false","false","""1"",""2""","""1"",""2""",""""",""""","""1"",""2""",,"""7""",,"si","no","si","si","no","no","no","no","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""si"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2012"","""",""2014"","""",""""",,,,,,,,,"si","false","si","no","no","no","no",,"no","no","no","si","si","si","no",,"si","si","no","no","si","si","si","no","si","no",,"""1""","28",,,"no","no","no","no","no","no","no","no","no","no",,"si","siTengo","""1""",,,,"igual","peor","peor","peor","igual","igual","false",,,"mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","nsNc","mejor","si","""3"",""22"",""15""","si","""5"",""8""","si","""2""","no",
"5ccde380d4bd595eb17832ca","2019-05-04 07:09 PM UTC","2019-05-05 11:53 PM UTC","75","lucia","Buenos Aires","2","false","18","false","5",,,"45","0","1",,"Argentina","false","2","false","15","false","69","false","5",,,,,"2",,"2",,,"""1""","""principal""","""false""","false",,,,,"26","""1"",""2"",""7""","""17""","""1""",,,"si","""4""","""false""",,,"""1""",,"""3""","si","si","no","no",,,,"false","false","""1""","""1""","""""","""1""",,"""7""",,"no","no","no","si","no","no","no","si","no","si","si","si","""10""","true",,,,,,,,,"false","""1""","""""","""undefined""","si","false","si","no","no","no","no",,"no","no","si","si","no","si","no",,"si","no","no","ns","ns","ns","ns","ns","ns","ns",,"""1""","""15""",,,"no","no","no","no","no","no","no","no","no","no",,"algo","no",,,"""99""",,"igual","ns","igual","ns","ns","ns","false",,,"mejor","mejor","igual","igual","igual","igual","igual","igual","igual","nsNc","igual","si","""3"",""8""","no",,"no",,,
"5ccde2b8d4bd595eb17832c9","2019-05-04 07:06 PM UTC","2019-05-04 07:06 PM UTC","74","lucia","Buenos Aires","14","false","35","false","8","7",,"20","13","1",,"Argentina","false","9","false","57","false","38","false","4",,"""3"",""9""","""10""","si","2",,"2",,,"""1"",""4""","""no"",""principal""","""false"",""true""","false",,,,,"13","""1"",""7""","""6""","""1""",,,"no",,,,"true",,,,"no",,"si","no",,,,"false","false","""1"",""2""","""1"",""3""",""""",""12""","""1"",""2""",,"""1"",""2"",""6""","""9""","si","no","no","no","no","no","si","si","no","si","si","si","""10""","false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2018"","""","""","""",""""",,,,,,,,,"si","false","si","no","no","no","no",,"no","si","no","si","si","si","no",,"si","si","si","si","si","no","si","no","si","no",,"""1""","27",,,"si","si","si","no","si","si","no","no","si","no",,"algo","no",,,"""3""",,"igual","peor","mejor","peor","peor","igual","false",,,"mejor","mejor","peor","igual","mejor","mejor","igual","igual","igual","igual","nsNc","si","""8"",""3""","no",,"si","""4"",""19""","no",
"5ccddf4bd4bd595eb17832c8","2019-05-04 06:51 PM UTC","2019-05-04 06:51 PM UTC","76","lucia","Buenos Aires","11","false","20","false","2",,"ns","26","18","1",,"Argentina","false","2","false","10","false","16","false","4",,"""5""",,"si","1",,"2",,,"""1"",""4""","""principal"",""si""","""false"",""false""","false",,,,,"13","""3""",,"""1""",,,"si","""46""","""false""",,,"""1""",,"""3""","no",,"no","si","""21""","si","no","false","false","""1""","""1""","""""","""1"",""2""",,"""7""",,"si","no","no","si","no","no","no","si","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2019"","""","""","""",""""",,,,,,,,,"si","false","si","no","si","no","no",,"no","no","no","si","no","si","no",,"si","si","no","ns","si","si","no","si","si","no",,"""1""","15",,,"no","no","no","no","no","no","no","no","si","no",,"si","siTengo","""1""",,,,"mejor","peor","mejor","peor","peor","peor","false",,,"mejor","mejor","mejor","igual","mejor","peor","igual","igual","igual","nsNc","nsNc","si","""8"",""3""","no",,"no",,,
"5ccddeb5d4bd595eb17832c7","2019-05-04 06:49 PM UTC","2019-05-04 06:49 PM UTC","706","lucia","Buenos Aires","37","false","68","false","1",,"f","27","13","1",,"Argentina","false","2","false","58","false","93","false","3",,"""1""",,"si","1",,"3",,,"""1"",""3""","""no"",""principal""","""false"",""false""","false",,,,,"13","""3""",,"""1""",,,"si","""20""","""false""",,,"""3"",""4""",,"""3""","no",,"si","no",,,,"false","false","""1""","""1""","""""","""1""",,"""1""",,"no","si","no","no","no","no","si","si","si","no","si","no",,"true",,,,,,,,,"false","""3""","""""","""undefined""","si","false","si","si","si","ns","no",,"no","si","si","si","no","si","no",,"si","si","no","si","si","no","si","no","si","no",,"""2""",,,"4","si","si","si","si","si","si","si","no","si","no",,"no","siTengo","""1""",,,,"mejor","mejor","igual","ns","mejor","mejor","false",,,"mejor","mejor","igual","mejor","igual","mejor","mejor","mejor","igual","nsNc","igual","si","""44"",""3""","no",,"no",,,
